TimeStamp,Water_elev,Water_temp
9/5/2021 11:30:00,492.52,46.04
9/5/2021 11:45:00,492.53,46.04
9/5/2021 12:00:00,492.54,46.04
9/5/2021 12:15:00,492.53,46.04
9/5/2021 12:30:00,492.54,46.04
9/5/2021 12:45:00,492.58,46.04
9/5/2021 13:00:00,492.56,46.04
9/5/2021 13:15:00,492.54,46.04
9/5/2021 13:30:00,492.54,46.04
9/5/2021 13:45:00,492.53,46.04
9/5/2021 14:00:00,492.56,46.04
9/5/2021 14:15:00,492.54,46.04
9/5/2021 14:30:00,492.55,46.04
9/5/2021 14:45:00,492.56,46.04
9/5/2021 15:00:00,492.55,46.22
9/5/2021 15:15:00,492.52,46.22
9/5/2021 15:30:00,492.49,46.22
9/5/2021 15:45:00,492.5,46.22
9/5/2021 16:00:00,492.52,46.22
9/5/2021 16:15:00,492.52,46.22
9/5/2021 16:30:00,492.53,46.22
9/5/2021 16:45:00,492.53,46.22
9/5/2021 17:00:00,492.52,46.22
9/5/2021 17:15:00,492.52,46.22
9/5/2021 17:30:00,492.53,46.22
9/5/2021 17:45:00,492.53,46.22
9/5/2021 18:00:00,492.54,46.22
9/5/2021 18:15:00,492.51,46.22
9/5/2021 18:30:00,492.55,46.22
9/5/2021 18:45:00,492.55,46.22
9/5/2021 19:00:00,492.52,46.04
9/5/2021 19:15:00,492.53,46.04
9/5/2021 19:30:00,492.52,46.04
9/5/2021 19:45:00,492.53,46.04
9/5/2021 20:00:00,492.58,46.04
9/5/2021 20:15:00,492.51,46.04
9/5/2021 20:30:00,492.49,45.86
9/5/2021 20:45:00,492.6,45.86
9/5/2021 21:00:00,492.54,45.86
9/5/2021 21:15:00,492.56,45.86
9/5/2021 21:30:00,492.53,45.86
9/5/2021 21:45:00,492.52,45.86
9/5/2021 22:00:00,492.52,45.86
9/5/2021 22:15:00,492.54,45.86
9/5/2021 22:30:00,492.54,45.86
9/5/2021 22:45:00,492.52,45.86
9/5/2021 23:00:00,492.54,45.68
9/5/2021 23:15:00,492.56,45.68
9/5/2021 23:30:00,492.58,45.68
9/5/2021 23:45:00,492.54,45.68
9/6/2021 0:00:00,492.54,45.68
9/6/2021 0:15:00,492.52,45.68
9/6/2021 0:30:00,492.54,45.68
9/6/2021 0:45:00,492.54,45.5
9/6/2021 1:00:00,492.5,45.5
9/6/2021 1:15:00,492.57,45.5
9/6/2021 1:30:00,492.52,45.5
9/6/2021 1:45:00,492.53,45.5
9/6/2021 2:00:00,492.53,45.32
9/6/2021 2:15:00,492.55,45.32
9/6/2021 2:30:00,492.47,45.32
9/6/2021 2:45:00,492.51,45.32
9/6/2021 3:00:00,492.52,45.32
9/6/2021 3:15:00,492.51,45.32
9/6/2021 3:30:00,492.51,45.14
9/6/2021 3:45:00,492.52,45.14
9/6/2021 4:00:00,492.5,45.14
9/6/2021 4:15:00,492.54,45.14
9/6/2021 4:30:00,492.52,45.14
9/6/2021 4:45:00,492.52,44.96
9/6/2021 5:00:00,492.49,44.96
9/6/2021 5:15:00,492.55,44.96
9/6/2021 5:30:00,492.53,44.96
9/6/2021 5:45:00,492.51,44.78
9/6/2021 6:00:00,492.52,44.78
9/6/2021 6:15:00,492.51,44.78
9/6/2021 6:30:00,492.5,44.78
9/6/2021 6:45:00,492.53,44.78
9/6/2021 7:00:00,492.52,44.6
9/6/2021 7:15:00,492.5,44.6
9/6/2021 7:30:00,492.51,44.6
9/6/2021 7:45:00,492.49,44.6
9/6/2021 8:00:00,492.54,44.42
9/6/2021 8:15:00,492.47,44.42
9/6/2021 8:30:00,492.51,44.42
9/6/2021 8:45:00,492.52,44.42
9/6/2021 9:00:00,492.5,44.42
9/6/2021 9:15:00,492.5,44.42
9/6/2021 9:30:00,492.51,44.24
9/6/2021 9:45:00,492.5,44.24
9/6/2021 10:00:00,492.47,44.24
9/6/2021 10:15:00,492.49,44.24
9/6/2021 10:30:00,492.48,44.42
9/6/2021 10:45:00,492.51,44.42
9/6/2021 11:00:00,492.51,44.42
9/6/2021 11:15:00,492.52,44.42
9/6/2021 11:30:00,492.48,44.42
9/6/2021 11:45:00,492.49,44.42
9/6/2021 12:00:00,492.51,44.42
9/6/2021 12:15:00,492.48,44.6
9/6/2021 12:30:00,492.51,44.6
9/6/2021 12:45:00,492.48,44.6
9/6/2021 13:00:00,492.48,44.6
9/6/2021 13:15:00,492.49,44.6
9/6/2021 13:30:00,492.49,44.6
9/6/2021 13:45:00,492.51,44.6
9/6/2021 14:00:00,492.5,44.6
9/6/2021 14:15:00,492.48,44.6
9/6/2021 14:30:00,492.48,44.78
9/6/2021 14:45:00,492.5,44.78
9/6/2021 15:00:00,492.51,44.78
9/6/2021 15:15:00,492.5,44.96
9/6/2021 15:30:00,492.48,44.96
9/6/2021 15:45:00,492.5,44.96
9/6/2021 16:00:00,492.51,44.96
9/6/2021 16:15:00,492.51,45.14
9/6/2021 16:30:00,492.48,45.14
9/6/2021 16:45:00,492.47,45.14
9/6/2021 17:00:00,492.48,45.14
9/6/2021 17:15:00,492.45,45.32
9/6/2021 17:30:00,492.47,45.32
9/6/2021 17:45:00,492.47,45.32
9/6/2021 18:00:00,492.47,45.32
9/6/2021 18:15:00,492.48,45.32
9/6/2021 18:30:00,492.47,45.32
9/6/2021 18:45:00,492.49,45.32
9/6/2021 19:00:00,492.46,45.32
9/6/2021 19:15:00,492.46,45.32
9/6/2021 19:30:00,492.51,45.32
9/6/2021 19:45:00,492.47,45.32
9/6/2021 20:00:00,492.45,45.14
9/6/2021 20:15:00,492.51,45.14
9/6/2021 20:30:00,492.47,45.14
9/6/2021 20:45:00,492.47,45.14
9/6/2021 21:00:00,492.47,45.14
9/6/2021 21:15:00,492.5,44.96
9/6/2021 21:30:00,492.45,44.96
9/6/2021 21:45:00,492.47,44.96
9/6/2021 22:00:00,492.46,44.78
9/6/2021 22:15:00,492.44,44.78
9/6/2021 22:30:00,492.46,44.78
9/6/2021 22:45:00,492.44,44.78
9/6/2021 23:00:00,492.49,44.78
9/6/2021 23:15:00,492.49,44.78
9/6/2021 23:30:00,492.45,44.78
9/6/2021 23:45:00,492.5,44.78
9/7/2021 0:00:00,492.43,44.78
9/7/2021 0:15:00,492.44,44.78
9/7/2021 0:30:00,492.43,44.78
9/7/2021 0:45:00,492.44,44.78
9/7/2021 1:00:00,492.44,44.6
9/7/2021 1:15:00,492.45,44.6
9/7/2021 1:30:00,492.43,44.6
9/7/2021 1:45:00,492.43,44.6
9/7/2021 2:00:00,492.45,44.6
9/7/2021 2:15:00,492.47,44.6
9/7/2021 2:30:00,492.46,44.6
9/7/2021 2:45:00,492.47,44.6
9/7/2021 3:00:00,492.44,44.6
9/7/2021 3:15:00,492.44,44.6
9/7/2021 3:30:00,492.44,44.6
9/7/2021 3:45:00,492.45,44.42
9/7/2021 4:00:00,492.44,44.42
9/7/2021 4:15:00,492.44,44.42
9/7/2021 4:30:00,492.44,44.42
9/7/2021 4:45:00,492.42,44.42
9/7/2021 5:00:00,492.42,44.42
9/7/2021 5:15:00,492.45,44.42
9/7/2021 5:30:00,492.4,44.42
9/7/2021 5:45:00,492.44,44.24
9/7/2021 6:00:00,492.42,44.24
9/7/2021 6:15:00,492.43,44.24
9/7/2021 6:30:00,492.43,44.24
9/7/2021 6:45:00,492.4,44.24
9/7/2021 7:00:00,492.41,44.06
9/7/2021 7:15:00,492.46,44.06
9/7/2021 7:30:00,492.44,44.06
9/7/2021 7:45:00,492.42,44.06
9/7/2021 8:00:00,492.41,43.88
9/7/2021 8:15:00,492.43,43.88
9/7/2021 8:30:00,492.41,43.88
9/7/2021 8:45:00,492.4,43.88
9/7/2021 9:00:00,492.39,43.88
9/7/2021 9:15:00,492.43,43.88
9/7/2021 9:30:00,492.4,43.88
9/7/2021 9:45:00,492.41,43.88
9/7/2021 10:00:00,492.39,43.88
9/7/2021 10:15:00,492.4,43.88
9/7/2021 10:30:00,492.41,43.88
9/7/2021 10:45:00,492.4,43.88
9/7/2021 11:00:00,492.38,43.88
9/7/2021 11:15:00,492.39,43.88
9/7/2021 11:30:00,492.39,43.88
9/7/2021 11:45:00,492.38,43.88
9/7/2021 12:00:00,492.41,43.88
9/7/2021 12:15:00,492.4,43.88
9/7/2021 12:30:00,492.41,43.88
9/7/2021 12:45:00,492.37,43.88
9/7/2021 13:00:00,492.39,43.88
9/7/2021 13:15:00,492.41,43.88
9/7/2021 13:30:00,492.39,44.06
9/7/2021 13:45:00,492.41,44.06
9/7/2021 14:00:00,492.39,44.06
9/7/2021 14:15:00,492.37,44.06
9/7/2021 14:30:00,492.37,44.06
9/7/2021 14:45:00,492.37,44.06
9/7/2021 15:00:00,492.37,44.06
9/7/2021 15:15:00,492.38,44.24
9/7/2021 15:30:00,492.4,44.24
9/7/2021 15:45:00,492.4,44.24
9/7/2021 16:00:00,492.38,44.24
9/7/2021 16:15:00,492.38,44.42
9/7/2021 16:30:00,492.39,44.42
9/7/2021 16:45:00,492.41,44.42
9/7/2021 17:00:00,492.37,44.42
9/7/2021 17:15:00,492.37,44.42
9/7/2021 17:30:00,492.37,44.6
9/7/2021 17:45:00,492.38,44.6
9/7/2021 18:00:00,492.35,44.6
9/7/2021 18:15:00,492.41,44.6
9/7/2021 18:30:00,492.37,44.6
9/7/2021 18:45:00,492.38,44.6
9/7/2021 19:00:00,492.36,44.6
9/7/2021 19:15:00,492.37,44.6
9/7/2021 19:30:00,492.36,44.6
9/7/2021 19:45:00,492.37,44.42
9/7/2021 20:00:00,492.4,44.42
9/7/2021 20:15:00,492.34,44.42
9/7/2021 20:30:00,492.38,44.42
9/7/2021 20:45:00,492.36,44.42
9/7/2021 21:00:00,492.34,44.42
9/7/2021 21:15:00,492.37,44.42
9/7/2021 21:30:00,492.36,44.24
9/7/2021 21:45:00,492.33,44.24
9/7/2021 22:00:00,492.34,44.24
9/7/2021 22:15:00,492.36,44.24
9/7/2021 22:30:00,492.39,44.24
9/7/2021 22:45:00,492.37,44.24
9/7/2021 23:00:00,492.38,44.06
9/7/2021 23:15:00,492.34,44.06
9/7/2021 23:30:00,492.36,44.06
9/7/2021 23:45:00,492.35,44.06
9/8/2021 0:00:00,492.35,44.06
9/8/2021 0:15:00,492.32,44.06
9/8/2021 0:30:00,492.32,43.88
9/8/2021 0:45:00,492.33,43.88
9/8/2021 1:00:00,492.34,43.88
9/8/2021 1:15:00,492.33,43.88
9/8/2021 1:30:00,492.35,43.7
9/8/2021 1:45:00,492.33,43.7
9/8/2021 2:00:00,492.33,43.7
9/8/2021 2:15:00,492.31,43.7
9/8/2021 2:30:00,492.33,43.7
9/8/2021 2:45:00,492.32,43.52
9/8/2021 3:00:00,492.34,43.52
9/8/2021 3:15:00,492.32,43.52
9/8/2021 3:30:00,492.32,43.52
9/8/2021 3:45:00,492.33,43.52
9/8/2021 4:00:00,492.34,43.52
9/8/2021 4:15:00,492.34,43.34
9/8/2021 4:30:00,492.31,43.34
9/8/2021 4:45:00,492.3,43.34
9/8/2021 5:00:00,492.32,43.34
9/8/2021 5:15:00,492.29,43.34
9/8/2021 5:30:00,492.36,43.16
9/8/2021 5:45:00,492.32,43.16
9/8/2021 6:00:00,492.32,43.16
9/8/2021 6:15:00,492.29,43.16
9/8/2021 6:30:00,492.35,43.16
9/8/2021 6:45:00,492.31,42.98
9/8/2021 7:00:00,492.32,42.98
9/8/2021 7:15:00,492.31,42.98
9/8/2021 7:30:00,492.3,42.98
9/8/2021 7:45:00,492.3,42.98
9/8/2021 8:00:00,492.28,42.8
9/8/2021 8:15:00,492.3,42.8
9/8/2021 8:30:00,492.31,42.8
9/8/2021 8:45:00,492.28,42.8
9/8/2021 9:00:00,492.34,42.8
9/8/2021 9:15:00,492.29,42.8
9/8/2021 9:30:00,492.28,42.8
9/8/2021 9:45:00,492.29,42.8
9/8/2021 10:00:00,492.33,42.8
9/8/2021 10:15:00,492.28,42.8
9/8/2021 10:30:00,492.29,42.8
9/8/2021 10:45:00,492.29,42.8
9/8/2021 11:00:00,492.28,42.8
9/8/2021 11:15:00,492.27,42.8
9/8/2021 11:30:00,492.32,42.8
9/8/2021 11:45:00,492.31,42.98
9/8/2021 12:00:00,492.3,42.98
9/8/2021 12:15:00,492.27,42.98
9/8/2021 12:30:00,492.28,42.98
9/8/2021 12:45:00,492.27,43.16
9/8/2021 13:00:00,492.31,43.16
9/8/2021 13:15:00,492.27,43.16
9/8/2021 13:30:00,492.28,43.16
9/8/2021 13:45:00,492.29,43.34
9/8/2021 14:00:00,492.3,43.34
9/8/2021 14:15:00,492.23,43.52
9/8/2021 14:30:00,492.27,43.52
9/8/2021 14:45:00,492.26,43.7
9/8/2021 15:00:00,492.27,43.7
9/8/2021 15:15:00,492.26,43.7
9/8/2021 15:30:00,492.27,43.88
9/8/2021 15:45:00,492.31,43.88
9/8/2021 16:00:00,492.27,43.88
9/8/2021 16:15:00,492.27,44.06
9/8/2021 16:30:00,492.28,44.06
9/8/2021 16:45:00,492.25,44.06
9/8/2021 17:00:00,492.26,44.06
9/8/2021 17:15:00,492.24,44.24
9/8/2021 17:30:00,492.27,44.24
9/8/2021 17:45:00,492.23,44.24
9/8/2021 18:00:00,492.26,44.24
9/8/2021 18:15:00,492.25,44.24
9/8/2021 18:30:00,492.26,44.24
9/8/2021 18:45:00,492.25,44.24
9/8/2021 19:00:00,492.24,44.24
9/8/2021 19:15:00,492.24,44.24
9/8/2021 19:30:00,492.23,44.24
9/8/2021 19:45:00,492.26,44.24
9/8/2021 20:00:00,492.29,44.24
9/8/2021 20:15:00,492.22,44.24
9/8/2021 20:30:00,492.28,44.24
9/8/2021 20:45:00,492.22,44.24
9/8/2021 21:00:00,492.24,44.24
9/8/2021 21:15:00,492.25,44.24
9/8/2021 21:30:00,492.22,44.24
9/8/2021 21:45:00,492.25,44.24
9/8/2021 22:00:00,492.22,44.24
9/8/2021 22:15:00,492.23,44.06
9/8/2021 22:30:00,492.23,44.06
9/8/2021 22:45:00,492.22,44.06
9/8/2021 23:00:00,492.23,44.06
9/8/2021 23:15:00,492.28,44.06
9/8/2021 23:30:00,492.23,44.06
9/8/2021 23:45:00,492.22,44.06
9/9/2021 0:00:00,492.21,44.06
9/9/2021 0:15:00,492.25,44.06
9/9/2021 0:30:00,492.22,44.06
9/9/2021 0:45:00,492.22,44.06
9/9/2021 1:00:00,492.21,44.06
9/9/2021 1:15:00,492.23,44.06
9/9/2021 1:30:00,492.23,44.06
9/9/2021 1:45:00,492.23,44.06
9/9/2021 2:00:00,492.22,44.06
9/9/2021 2:15:00,492.24,44.06
9/9/2021 2:30:00,492.21,44.06
9/9/2021 2:45:00,492.21,44.06
9/9/2021 3:00:00,492.2,43.88
9/9/2021 3:15:00,492.2,43.88
9/9/2021 3:30:00,492.2,43.88
9/9/2021 3:45:00,492.19,43.88
9/9/2021 4:00:00,492.2,43.88
9/9/2021 4:15:00,492.21,43.88
9/9/2021 4:30:00,492.19,43.88
9/9/2021 4:45:00,492.2,43.88
9/9/2021 5:00:00,492.21,43.88
9/9/2021 5:15:00,492.18,43.88
9/9/2021 5:30:00,492.21,43.88
9/9/2021 5:45:00,492.21,43.7
9/9/2021 6:00:00,492.21,43.7
9/9/2021 6:15:00,492.21,43.7
9/9/2021 6:30:00,492.21,43.7
9/9/2021 6:45:00,492.19,43.7
9/9/2021 7:00:00,492.21,43.7
9/9/2021 7:15:00,492.21,43.52
9/9/2021 7:30:00,492.19,43.52
9/9/2021 7:45:00,492.18,43.52
9/9/2021 8:00:00,492.19,43.52
9/9/2021 8:15:00,492.18,43.52
9/9/2021 8:30:00,492.21,43.52
9/9/2021 8:45:00,492.17,43.52
9/9/2021 9:00:00,492.19,43.52
9/9/2021 9:15:00,492.18,43.52
9/9/2021 9:30:00,492.17,43.52
9/9/2021 9:45:00,492.18,43.52
9/9/2021 10:00:00,492.16,43.52
9/9/2021 10:15:00,492.2,43.52
9/9/2021 10:30:00,492.17,43.52
9/9/2021 10:45:00,492.14,43.7
9/9/2021 11:00:00,492.16,43.7
9/9/2021 11:15:00,492.19,43.7
9/9/2021 11:30:00,492.18,43.7
9/9/2021 11:45:00,492.17,43.88
9/9/2021 12:00:00,492.2,43.88
9/9/2021 12:15:00,492.16,43.88
9/9/2021 12:30:00,492.18,44.06
9/9/2021 12:45:00,492.23,44.06
9/9/2021 13:00:00,492.15,44.06
9/9/2021 13:15:00,492.18,44.24
9/9/2021 13:30:00,492.16,44.24
9/9/2021 13:45:00,492.16,44.24
9/9/2021 14:00:00,492.26,44.42
9/9/2021 14:15:00,492.3,44.42
9/9/2021 14:30:00,492.35,44.42
9/9/2021 14:45:00,492.34,44.6
9/9/2021 15:00:00,492.33,44.6
9/9/2021 15:15:00,492.34,44.6
9/9/2021 15:30:00,492.21,44.78
9/9/2021 15:45:00,492.17,44.78
9/9/2021 16:00:00,492.17,44.78
9/9/2021 16:15:00,492.16,44.96
9/9/2021 16:30:00,492.16,44.96
9/9/2021 16:45:00,492.13,44.96
9/9/2021 17:00:00,492.16,44.96
9/9/2021 17:15:00,492.15,44.96
9/9/2021 17:30:00,492.14,44.96
9/9/2021 17:45:00,492.13,44.96
9/9/2021 18:00:00,492.14,44.96
9/9/2021 18:15:00,492.15,44.96
9/9/2021 18:30:00,492.12,44.96
9/9/2021 18:45:00,492.17,44.96
9/9/2021 19:00:00,492.16,44.96
9/9/2021 19:15:00,492.15,44.96
9/9/2021 19:30:00,492.14,44.96
9/9/2021 19:45:00,492.15,44.96
9/9/2021 20:00:00,492.13,44.96
9/9/2021 20:15:00,492.13,44.96
9/9/2021 20:30:00,492.13,44.96
9/9/2021 20:45:00,492.15,44.96
9/9/2021 21:00:00,492.14,44.78
9/9/2021 21:15:00,492.18,44.78
9/9/2021 21:30:00,492.13,44.78
9/9/2021 21:45:00,492.11,44.78
9/9/2021 22:00:00,492.14,44.78
9/9/2021 22:15:00,492.12,44.78
9/9/2021 22:30:00,492.12,44.78
9/9/2021 22:45:00,492.11,44.78
9/9/2021 23:00:00,492.11,44.78
9/9/2021 23:15:00,492.12,44.78
9/9/2021 23:30:00,492.11,44.78
9/9/2021 23:45:00,492.11,44.6
9/10/2021 0:00:00,492.14,44.6
9/10/2021 0:15:00,492.13,44.6
9/10/2021 0:30:00,492.15,44.6
9/10/2021 0:45:00,492.11,44.6
9/10/2021 1:00:00,492.13,44.6
9/10/2021 1:15:00,492.11,44.6
9/10/2021 1:30:00,492.1,44.6
9/10/2021 1:45:00,492.12,44.6
9/10/2021 2:00:00,492.13,44.6
9/10/2021 2:15:00,492.11,44.6
9/10/2021 2:30:00,492.1,44.6
9/10/2021 2:45:00,492.11,44.42
9/10/2021 3:00:00,492.11,44.42
9/10/2021 3:15:00,492.09,44.42
9/10/2021 3:30:00,492.11,44.42
9/10/2021 3:45:00,492.09,44.42
9/10/2021 4:00:00,492.1,44.42
9/10/2021 4:15:00,492.14,44.42
9/10/2021 4:30:00,492.11,44.42
9/10/2021 4:45:00,492.1,44.42
9/10/2021 5:00:00,492.09,44.42
9/10/2021 5:15:00,492.09,44.42
9/10/2021 5:30:00,492.09,44.42
9/10/2021 5:45:00,492.1,44.42
9/10/2021 6:00:00,492.07,44.24
9/10/2021 6:15:00,492.1,44.24
9/10/2021 6:30:00,492.1,44.24
9/10/2021 6:45:00,492.11,44.24
9/10/2021 7:00:00,492.13,44.24
9/10/2021 7:15:00,492.08,44.24
9/10/2021 7:30:00,492.1,44.06
9/10/2021 7:45:00,492.07,44.06
9/10/2021 8:00:00,492.08,44.06
9/10/2021 8:15:00,492.08,44.06
9/10/2021 8:30:00,492.08,44.06
9/10/2021 8:45:00,492.11,44.06
9/10/2021 9:00:00,492.08,43.88
9/10/2021 9:15:00,492.08,43.88
9/10/2021 9:30:00,492.13,43.88
9/10/2021 9:45:00,492.09,43.88
9/10/2021 10:00:00,492.07,44.06
9/10/2021 10:15:00,492.08,44.06
9/10/2021 10:30:00,492.12,44.06
9/10/2021 10:45:00,492.05,44.06
9/10/2021 11:00:00,492.07,44.06
9/10/2021 11:15:00,492.08,44.06
9/10/2021 11:30:00,492.06,44.06
9/10/2021 11:45:00,492.06,44.24
9/10/2021 12:00:00,492.07,44.24
9/10/2021 12:15:00,492.07,44.24
9/10/2021 12:30:00,492.06,44.42
9/10/2021 12:45:00,492.08,44.42
9/10/2021 13:00:00,492.1,44.42
9/10/2021 13:15:00,492.06,44.42
9/10/2021 13:30:00,492.08,44.42
9/10/2021 13:45:00,492.05,44.42
9/10/2021 14:00:00,492.05,44.6
9/10/2021 14:15:00,492.05,44.6
9/10/2021 14:30:00,492.06,44.6
9/10/2021 14:45:00,492.09,44.6
9/10/2021 15:00:00,492.06,44.6
9/10/2021 15:15:00,492.06,44.6
9/10/2021 15:30:00,492.05,44.6
9/10/2021 15:45:00,492.06,44.78
9/10/2021 16:00:00,492.04,44.78
9/10/2021 16:15:00,492.05,44.78
9/10/2021 16:30:00,492.04,44.78
9/10/2021 16:45:00,492.04,44.78
9/10/2021 17:00:00,492.11,44.78
9/10/2021 17:15:00,492.02,44.96
9/10/2021 17:30:00,492.05,44.96
9/10/2021 17:45:00,492.05,44.96
9/10/2021 18:00:00,492.07,44.96
9/10/2021 18:15:00,492.05,44.96
9/10/2021 18:30:00,492.04,44.96
9/10/2021 18:45:00,492.04,44.96
9/10/2021 19:00:00,492.08,44.96
9/10/2021 19:15:00,492.06,44.96
9/10/2021 19:30:00,492.04,44.96
9/10/2021 19:45:00,492.03,44.96
9/10/2021 20:00:00,492.05,44.96
9/10/2021 20:15:00,492.03,44.96
9/10/2021 20:30:00,492.03,44.96
9/10/2021 20:45:00,492.04,44.96
9/10/2021 21:00:00,492.03,44.96
9/10/2021 21:15:00,492.03,44.96
9/10/2021 21:30:00,492.02,44.96
9/10/2021 21:45:00,492.02,44.96
9/10/2021 22:00:00,492.02,44.96
9/10/2021 22:15:00,492.01,44.96
9/10/2021 22:30:00,492.02,44.96
9/10/2021 22:45:00,492.01,44.96
9/10/2021 23:00:00,492.03,44.96
9/10/2021 23:15:00,492.04,44.78
9/10/2021 23:30:00,492.02,44.96
9/10/2021 23:45:00,492.0,44.96
9/11/2021 0:00:00,492.0,44.96
9/11/2021 0:15:00,492.02,44.96
9/11/2021 0:30:00,491.99,44.96
9/11/2021 0:45:00,491.99,44.96
9/11/2021 1:00:00,492.0,44.96
9/11/2021 1:15:00,492.0,44.96
9/11/2021 1:30:00,492.03,44.96
9/11/2021 1:45:00,491.99,44.78
9/11/2021 2:00:00,492.0,44.78
9/11/2021 2:15:00,492.02,44.78
9/11/2021 2:30:00,491.99,44.78
9/11/2021 2:45:00,492.0,44.78
9/11/2021 3:00:00,491.99,44.78
9/11/2021 3:15:00,492.0,44.78
9/11/2021 3:30:00,492.0,44.78
9/11/2021 3:45:00,491.98,44.78
9/11/2021 4:00:00,492.02,44.6
9/11/2021 4:15:00,492.0,44.6
9/11/2021 4:30:00,491.98,44.6
9/11/2021 4:45:00,492.0,44.6
9/11/2021 5:00:00,492.01,44.6
9/11/2021 5:15:00,491.97,44.42
9/11/2021 5:30:00,492.0,44.42
9/11/2021 5:45:00,491.98,44.42
9/11/2021 6:00:00,491.99,44.42
9/11/2021 6:15:00,491.98,44.24
9/11/2021 6:30:00,491.99,44.24
9/11/2021 6:45:00,492.01,44.24
9/11/2021 7:00:00,491.97,44.24
9/11/2021 7:15:00,491.98,44.24
9/11/2021 7:30:00,491.99,44.06
9/11/2021 7:45:00,491.97,44.06
9/11/2021 8:00:00,491.97,44.06
9/11/2021 8:15:00,492.0,44.06
9/11/2021 8:30:00,491.96,43.88
9/11/2021 8:45:00,491.96,43.88
9/11/2021 9:00:00,491.97,43.88
9/11/2021 9:15:00,491.96,43.88
9/11/2021 9:30:00,491.96,43.88
9/11/2021 9:45:00,491.99,43.88
9/11/2021 10:00:00,491.98,43.7
9/11/2021 10:15:00,491.97,43.7
9/11/2021 10:30:00,491.97,43.7
9/11/2021 10:45:00,492.02,43.7
9/11/2021 11:00:00,491.97,43.88
9/11/2021 11:15:00,491.98,43.88
9/11/2021 11:30:00,491.94,43.88
9/11/2021 11:45:00,492.02,43.88
9/11/2021 12:00:00,491.94,43.88
9/11/2021 12:15:00,491.94,44.06
9/11/2021 12:30:00,491.96,44.06
9/11/2021 12:45:00,491.96,44.06
9/11/2021 13:00:00,491.99,44.06
9/11/2021 13:15:00,492.0,44.24
9/11/2021 13:30:00,491.98,44.24
9/11/2021 13:45:00,491.96,44.24
9/11/2021 14:00:00,491.98,44.42
9/11/2021 14:15:00,491.97,44.42
9/11/2021 14:30:00,491.97,44.42
9/11/2021 14:45:00,491.93,44.6
9/11/2021 15:00:00,491.95,44.6
9/11/2021 15:15:00,491.95,44.6
9/11/2021 15:30:00,491.96,44.78
9/11/2021 15:45:00,491.95,44.78
9/11/2021 16:00:00,491.93,44.78
9/11/2021 16:15:00,491.95,44.96
9/11/2021 16:30:00,491.93,44.96
9/11/2021 16:45:00,491.96,44.96
9/11/2021 17:00:00,491.95,44.96
9/11/2021 17:15:00,491.97,44.96
9/11/2021 17:30:00,491.97,44.96
9/11/2021 17:45:00,491.99,44.96
9/11/2021 18:00:00,491.94,44.96
9/11/2021 18:15:00,492.0,44.96
9/11/2021 18:30:00,491.94,44.96
9/11/2021 18:45:00,491.93,44.96
9/11/2021 19:00:00,491.95,44.96
9/11/2021 19:15:00,491.95,44.96
9/11/2021 19:30:00,491.95,44.96
9/11/2021 19:45:00,491.98,44.96
9/11/2021 20:00:00,491.95,44.96
9/11/2021 20:15:00,491.94,44.96
9/11/2021 20:30:00,491.96,44.96
9/11/2021 20:45:00,491.94,44.96
9/11/2021 21:00:00,491.96,44.96
9/11/2021 21:15:00,491.96,44.96
9/11/2021 21:30:00,491.97,44.78
9/11/2021 21:45:00,491.96,44.78
9/11/2021 22:00:00,491.96,44.78
9/11/2021 22:15:00,491.92,44.78
9/11/2021 22:30:00,491.92,44.78
9/11/2021 22:45:00,491.93,44.78
9/11/2021 23:00:00,491.94,44.78
9/11/2021 23:15:00,491.92,44.6
9/11/2021 23:30:00,491.95,44.6
9/11/2021 23:45:00,491.93,44.6
9/12/2021 0:00:00,491.94,44.6
9/12/2021 0:15:00,491.96,44.6
9/12/2021 0:30:00,491.95,44.6
9/12/2021 0:45:00,491.9,44.6
9/12/2021 1:00:00,491.95,44.6
9/12/2021 1:15:00,491.94,44.6
9/12/2021 1:30:00,491.92,44.6
9/12/2021 1:45:00,491.91,44.42
9/12/2021 2:00:00,491.93,44.42
9/12/2021 2:15:00,491.92,44.42
9/12/2021 2:30:00,491.9,44.42
9/12/2021 2:45:00,491.94,44.42
9/12/2021 3:00:00,491.91,44.42
9/12/2021 3:15:00,491.91,44.42
9/12/2021 3:30:00,491.92,44.24
9/12/2021 3:45:00,491.91,44.24
9/12/2021 4:00:00,491.91,44.24
9/12/2021 4:15:00,491.88,44.24
9/12/2021 4:30:00,491.93,44.24
9/12/2021 4:45:00,491.93,44.06
9/12/2021 5:00:00,491.91,44.06
9/12/2021 5:15:00,491.93,44.06
9/12/2021 5:30:00,491.92,44.06
9/12/2021 5:45:00,491.92,43.88
9/12/2021 6:00:00,491.95,43.88
9/12/2021 6:15:00,491.95,43.88
9/12/2021 6:30:00,491.91,43.7
9/12/2021 6:45:00,491.93,43.7
9/12/2021 7:00:00,491.91,43.7
9/12/2021 7:15:00,491.9,43.52
9/12/2021 7:30:00,491.92,43.52
9/12/2021 7:45:00,491.91,43.52
9/12/2021 8:00:00,491.92,43.34
9/12/2021 8:15:00,491.93,43.34
9/12/2021 8:30:00,491.9,43.34
9/12/2021 8:45:00,491.93,43.34
9/12/2021 9:00:00,491.91,43.16
9/12/2021 9:15:00,491.92,43.16
9/12/2021 9:30:00,491.9,43.16
